project_name,project_link,version_name,commit,major_version_x,major_version_int,major_version_y,count,rank
apache-camel,https://github.com/apache/camel,camel-2.8.1,"Commit(sha=""38e046d246c8c706bca09d8c2fd795afb2e4d3f1"")",2,2.0,2,125,1.0
apache-camel,https://github.com/apache/camel,camel-2.8.0,"Commit(sha=""9d5fd0d12094fc6967834baf5270bbfa18a1c9b4"")",2,2.0,2,125,1.0
apache-camel,https://github.com/apache/camel,camel-2.7.5,"Commit(sha=""599996f563e2fd6b12c414a65fb5392eeeb86383"")",2,2.0,2,125,1.0
apache-camel,https://github.com/apache/camel,camel-2.7.4,"Commit(sha=""cfe49e9e0dae0ea2bb696c31e456093721d8ab96"")",2,2.0,2,125,1.0
apache-camel,https://github.com/apache/camel,camel-2.7.3,"Commit(sha=""f09cf96c58ca1a08d082ed38f918743787f93efb"")",2,2.0,2,125,1.0
apache-calcite,https://github.com/apache/calcite,v1.23.0-rc1,"Commit(sha=""ebc5070e27caa2cbe1cf3e3b78f6f93edfc4c6ce"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-avatica-1.9.0,"Commit(sha=""e32d778e85ce81fd3d820621c0e2d66836bc011d"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-avatica-1.8.0,"Commit(sha=""ddfaf079a8a18be63f042069dd56c50dec4d2066"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-avatica-1.7.1,"Commit(sha=""11cb0a895178400289ddd09274ad6569413ae5f9"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-avatica-1.7.0,"Commit(sha=""48b7de5a1e9e0dc9a81f57b084227b0b075cbb65"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.6.0,"Commit(sha=""c4d346b0a413a1a62e028dd3be40071523203a58"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.5.0,"Commit(sha=""ba6e43c6983ca92d8ce32a693776dbe73f19e0dc"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.4.0-incubating,"Commit(sha=""0c0c203daec56c05b6c75fa3896c8af19844df68"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.3.0-incubating,"Commit(sha=""495f1859f84b41ae70b2099c3d15c696a49a5100"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.2.0-incubating,"Commit(sha=""d60f2aa3aa9ce7cda7c4f6986af5729d50a28679"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.1.0-incubating,"Commit(sha=""f10ea367ff1cc25497f50f149ef0c91b3ae03031"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/calcite-1.0.0-incubating,"Commit(sha=""2dd83f21784c4366df84a3aaa62a8b7b0e36d443"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/avatica-1.13.0,"Commit(sha=""861d05a2d5cd00ba0c6fe69b68303b5e082d3ee0"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/avatica-1.12.0,"Commit(sha=""019a4ec4ac2c952f842bca7ecfcfc86761b0f9c6"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/avatica-1.11.0,"Commit(sha=""e533391b9acfb9623a0f00cb40937aee5aa7f2cd"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,rel/avatica-1.10.0,"Commit(sha=""fcec4be1368faa315bab18ed332c9ef9b85ba676"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,calcite-avatica-1.9.0-rc1,"Commit(sha=""e32d778e85ce81fd3d820621c0e2d66836bc011d"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,calcite-avatica-1.9.0-rc0,"Commit(sha=""87df6053a5b76620ffad3cb7b3527c3acd3647cc"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,calcite-avatica-1.9.0,"Commit(sha=""e32d778e85ce81fd3d820621c0e2d66836bc011d"")",1,1.0,1,28,1.0
apache-calcite,https://github.com/apache/calcite,calcite-avatica-1.8.0,"Commit(sha=""ddfaf079a8a18be63f042069dd56c50dec4d2066"")",1,1.0,1,28,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.9.2-docker,"Commit(sha=""2cda8e7192b3899105e9bf05d38e825b94e36901"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.9.2,"Commit(sha=""2cda8e7192b3899105e9bf05d38e825b94e36901"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.9.1-docker,"Commit(sha=""c053b81be43845122a0627f12e1cf7e08330a3c5"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.9.1,"Commit(sha=""c053b81be43845122a0627f12e1cf7e08330a3c5"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.9.0,"Commit(sha=""55fd2ad9620ea5f48ad8bdfea3b4711f2c38eb60"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.8.2-docker,"Commit(sha=""5e9828b795d7ef82c17f72a6c9efb6d0e0b4c8d7"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.8.2,"Commit(sha=""f6adb282f88ab56afa3ef33b15d7acaf4b307eef"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.8.1,"Commit(sha=""bf61499ff3d4d4c569dc3eaf3cd42b88abb4f794"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.8.0,"Commit(sha=""6172e31465865bd57290905a98b5a57e4c3956a4"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.7.3,"Commit(sha=""2fb7f3a80561eb70dc063c89763d41519fb45f1e"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.7.2,"Commit(sha=""47dc3200897a3b623fdda1584324b7a32008b6de"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.7.1,"Commit(sha=""db4e52907d035a8e63e2a706c39a279e0985e1c7"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.7.0,"Commit(sha=""d4e972d87c7a66b692b8e5cfd5dca1e2baccc61c"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.6.2,"Commit(sha=""f142315ec18deec84cd2acf28aa4a8a932b24baf"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.6.1,"Commit(sha=""1f62303bb81dbd23ac45cff9dd2d8689a619cabd"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.6.0,"Commit(sha=""92b438cac4caf7fb312f8d8e7b2538f6dcbbfdba"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.5.1,"Commit(sha=""3ea2b388b5ef02622312fe08e6935a5f9c655e00"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.5.0,"Commit(sha=""865919788ab3fa422b109acb53a44ff95e19801e"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.4.0,"Commit(sha=""8bb39b187d1b681cf88651b825933d046545d34d"")",4,4.0,4,32,1.0
apache-bookkeeper,https://github.com/apache/bookkeeper,release-4.3.2,"Commit(sha=""86538192a08b8629e9c1487dcc9afae95a51705f"")",4,4.0,4,32,1.0
apache-beam,https://github.com/apache/beam,v2.9.0-RC1,"Commit(sha=""2ba00576e3a708bb961a3c64a2241d9ab32ab5b3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.9.0,"Commit(sha=""2ba00576e3a708bb961a3c64a2241d9ab32ab5b3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.8.0-RC1,"Commit(sha=""5d3c6453dfe867eeb9268ef7113d4f5fa6090ee3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.8.0,"Commit(sha=""5d3c6453dfe867eeb9268ef7113d4f5fa6090ee3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.7.0-RC3,"Commit(sha=""e2edd4918ac7a6f9b39b1186bbd6f6bb783568d3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.7.0-RC2,"Commit(sha=""b245c9513fecbd9be2cadaf192b27ee336f27b6d"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.7.0-RC1,"Commit(sha=""6b19a3fafbcfbc739f97d9190a83394fcd2378a7"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.7.0,"Commit(sha=""e2edd4918ac7a6f9b39b1186bbd6f6bb783568d3"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.6.0-RC2,"Commit(sha=""82fc3801423c051fafe1ea6ad9ae7891b40b442b"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.6.0-RC1,"Commit(sha=""33900ed74d1539ac9abe3342c7794e466d3cff45"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.6.0,"Commit(sha=""82fc3801423c051fafe1ea6ad9ae7891b40b442b"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.5.0-RC2,"Commit(sha=""29bf6b7ef7092dc11385af935a60bfad2db1a531"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.5.0-RC1,"Commit(sha=""d728d2146ce49e72e52ab49186d1a24ccfa602ef"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.5.0,"Commit(sha=""29bf6b7ef7092dc11385af935a60bfad2db1a531"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.4.0-RC3,"Commit(sha=""ae2e12ac3c7dcc3831b185407853331f5d383e0c"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.4.0-RC2,"Commit(sha=""bf96804a277837e8e2b9a8818820f1a9c6907cfd"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.4.0-RC1,"Commit(sha=""8336466825b6340b04f74ed047ab8a10ec30e911"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.4.0,"Commit(sha=""ae2e12ac3c7dcc3831b185407853331f5d383e0c"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.3.0-RC3,"Commit(sha=""081de891e05a6c84db0f3fd03e3ad95f362d5c4c"")",2,2.0,2,81,1.0
apache-beam,https://github.com/apache/beam,v2.3.0-RC2,"Commit(sha=""6cdc2f561d9dcafca33cc0e1754dab9c34382705"")",2,2.0,2,81,1.0
apache-avro,https://github.com/apache/avro,release-1.9.2-rc2,"Commit(sha=""bf20128ca6138a830b2ea13e0490f3df6b035639"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.2-rc1,"Commit(sha=""39dd5c6bb33ab6634b4ed69f591a0676be62563a"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.2,"Commit(sha=""bf20128ca6138a830b2ea13e0490f3df6b035639"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.1-rc3,"Commit(sha=""89218262cde62e98fcb3778b86cd3f03056c54f3"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.1-rc2,"Commit(sha=""aa9abbabd0efca5d86d33a1db74dcbb36203f607"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.1-rc1,"Commit(sha=""aad028bf84d43cc3481ac8b527f30debbdf213d2"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.1,"Commit(sha=""89218262cde62e98fcb3778b86cd3f03056c54f3"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.0-rc4,"Commit(sha=""3c76495e9524ef322726d03d7ee406be89e8fde0"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.0-rc3,"Commit(sha=""24ff48c32d8d13433a1e31e485ef2af187d1eb62"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.0-rc2,"Commit(sha=""8dbe05a17363a1281482e8611cfead4c04645f47"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.0-rc1,"Commit(sha=""4607730012293fe1e58957760e8f7b5474abd408"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.9.0,"Commit(sha=""3c76495e9524ef322726d03d7ee406be89e8fde0"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.2-rc4,"Commit(sha=""7f2b8dda4be515a3d1f0b60d5175ee500dbe16e2"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.2-rc3,"Commit(sha=""e38f7074d7c8f9156b39c8310302486ced93767a"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.2-rc2,"Commit(sha=""6bbcf7658e31cd7e92c459300fd70263b9b89de6"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.2-rc1,"Commit(sha=""7ec35ea24ff0270586a26afbc6f6f530d272d1f7"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.2,"Commit(sha=""7f2b8dda4be515a3d1f0b60d5175ee500dbe16e2"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.1-rc1,"Commit(sha=""d299cc23ff5f035afde2f28129afdb1da9e8e746"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.1-rc0,"Commit(sha=""eb1c1c6b28e92167a7147a9be1c4091c9ecb41ab"")",1,1.0,1,85,1.0
apache-avro,https://github.com/apache/avro,release-1.8.1,"Commit(sha=""ca6c57106d9853fcbf2dadba43ec9a54b7bb85a9"")",1,1.0,1,85,1.0
apache-archiva,https://github.com/apache/archiva,archiva-parent-1.0-alpha-2,"Commit(sha=""ff2897cb2cef8494b4d0e5a9ec393b165c51bdf9"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.4-M4,"Commit(sha=""010bf8ffe666e19fdadfba2e1df746a275a9efe1"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.4-M3,"Commit(sha=""6735e3b78224a9561007852b6e2e3e136d74e015"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.4-M2,"Commit(sha=""acea421f83291e6c4766f453065e7548d0a70e0b"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.4-M1,"Commit(sha=""263b2b92b249556e8124468dd64738f38414c631"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.9,"Commit(sha=""d806ab411edaf73b9f03c9e939b9dfb88db04c23"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.8,"Commit(sha=""df33f0707d7c64f34ce88c5416e817fc8aa2388d"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.7,"Commit(sha=""05a6acefb0f2ec96c8cdd5335bdfddeac0a645a7"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.6,"Commit(sha=""17860d8e9afc3310ac95b07a8d0e141953645b01"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.5,"Commit(sha=""037051f8c290c66acfcc4f2904dfa0e6e805d68d"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.4,"Commit(sha=""e262e724f7fe4addde5a1a3fc6cf4dd008041fdd"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.3,"Commit(sha=""5cdd4b77801157f74823140f39476d28c94cd081"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.2,"Commit(sha=""23998262593f6da23d4e7e7665c3cff8858f2975"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3.1,"Commit(sha=""5c04f071ccf22fe948d1f89859d9b6e5223d2be2"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.3,"Commit(sha=""c1cfcfc5d39cb1087a6d345732512718e6741ff9"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.2.2,"Commit(sha=""ee5fd38bd77ab37497b4c0381f7fe698873f9bfc"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.2.1,"Commit(sha=""fa941cbc0bc3889af108932a03bd4a83d7e35dba"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.2-M1,"Commit(sha=""8dfbc53eb7792c5b6518e6868389d8ea99a222eb"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.2,"Commit(sha=""b27c14eae1314e088ff6872c34bb4b6d40b1df1f"")",1,1.0,1,32,1.0
apache-archiva,https://github.com/apache/archiva,archiva-1.1.4,"Commit(sha=""1fd5a3e57d4b07822bf4d1678c9077a3ebc54f6e"")",1,1.0,1,32,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.9.0,"Commit(sha=""88c686cc9974cd37cf6d4b4e7c8239d24bb0f491"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.8.1,"Commit(sha=""481b9824a806761685a80c9ab4957802ae2484ae"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.8.0,"Commit(sha=""a8e7f9d07a560db4d97c56699ab08dc96069c422"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.7.0,"Commit(sha=""c3eb6c12add88ee7a49bd65eff22ae63929d06bb"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.6.4,"Commit(sha=""f5457e9e0bc39011d1434c3e525a000769b83be2"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.6.3,"Commit(sha=""c47a8df8bfe801b9cd9f3d5ac22d20584cba7843"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.6.2,"Commit(sha=""10c9ac4efd21a99e8a52fb6700457bed26c16b86"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.6.1,"Commit(sha=""e6882bd944535fb83ab0d5284cc40b838872e0f3"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.6.0,"Commit(sha=""bcaa11c2eea681d5758398be0b8c2ff8ae2c2878"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.5.0,"Commit(sha=""5f5b1dcf8f731b53d1b271fdde46dddacdd71bd7"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.4.0,"Commit(sha=""ec63189a0a8235fc0436d9554bcdf323944e1bf6"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.3.0,"Commit(sha=""84d5ac65b466d6a3e5027f3f45c5d66acb35728b"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.2.0,"Commit(sha=""71b1cc2a201390c17a69ba2b8814b65b16f50680"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.14.0,"Commit(sha=""a76f41a7edd5e6fff948da43c86631a6367e78d2"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.13.0,"Commit(sha=""5f49d89264e99d095d43df769a03ba4ca05b32bc"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.12.0,"Commit(sha=""30272e0c2fd1d53c0fc41f70c26237bff3b379d4"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.11.0,"Commit(sha=""25a947f6cba5b492d567a03df5d7a7a9dc2bdc7d"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.10.1,"Commit(sha=""86a975fdad3cb2d6ed20f935b10bf85d4e2c55fc"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.10.0,"Commit(sha=""f092d5396abe894f4efa443197bee239adef763e"")",2,2.0,2,21,1.0
apache-activemq-artemis,https://github.com/apache/activemq-artemis,2.1.0,"Commit(sha=""64e8f015eec025967e44c08c2e44d0d00ef77907"")",2,2.0,2,21,1.0
apache-activemq,https://github.com/apache/activemq,activemq-parent-5.5.1,"Commit(sha=""822058cbeb75d564ee20c785498f6cb38e936985"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-parent-5.3.2,"Commit(sha=""fd4452478be6b7ef85c8409c43b017e8fbefe9e4"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-parent-5.2,"Commit(sha=""699ecf0bfea59548fa21da2ca0d2107957039a17"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.9.1,"Commit(sha=""04992929ddb84c78390e972a352fe45064d571d5"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.9.0,"Commit(sha=""87c9bbebacfe1d2248b4a55d601f0b089d40b742"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.8.0,"Commit(sha=""d0a64168441a08aa323a6881db444b935c186ee3"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.7.0,"Commit(sha=""17cc9c0228cf8907a40307d4dab80857f9b460f4"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.6.0,"Commit(sha=""30697b4e505c77ed9c0e17720a14c78843d12c2f"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.5.1,"Commit(sha=""1d295c323f9030f6bd95482a57387abb9657a273"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.5.0,"Commit(sha=""063285ca8e142480b435c2c294f5163d1afddd5a"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.4.3,"Commit(sha=""c1fea8aa9d80a6b500006724e06e3daf86d5e2d3"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.4.2,"Commit(sha=""a6fbc32e620d02431796a9b6b77820524c44fe31"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.4.1,"Commit(sha=""a11909d0f5caf11fd90d36ecc764f70910d81009"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.4.0,"Commit(sha=""e3674e70e2b1918c6e03966681d07a94e2033f86"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.3.1,"Commit(sha=""11c90762b7a78a7ee43f95638d3d50d29197e471"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.3.0,"Commit(sha=""afabcda5832fe869c47da3dc7aacb6f90face5f0"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.2.0,"Commit(sha=""d2dbe18cfbb36b6df142bb94c0c80396571084fc"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.16.0,"Commit(sha=""86dd78b1aa64cbf0af15669c0e4af62dfae0d158"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.15.9,"Commit(sha=""855ba82071e0ce64d9b38cc610edfd38ed332cb3"")",5,5.0,5,55,1.0
apache-activemq,https://github.com/apache/activemq,activemq-5.15.8,"Commit(sha=""bcad7e1f6a6dd078d87787a03b56560e995ef773"")",5,5.0,5,55,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.6.0.RC,"Commit(sha=""22bfb925c2590c0757f9ced56bc3b6eb6fe589bc"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.6.0.M3,"Commit(sha=""13a3a61e405523bc7b56fe4fe712a9c660a887b1"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.6.0.M2,"Commit(sha=""c29568c06ef31abab091b0834a4b993cfc96f6c1"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.6.0.M1,"Commit(sha=""490469471f1b9cbadaa860f9f25a56ff2a5b3495"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.6.0,"Commit(sha=""0fb364d5b99c9ad91cfc2baa1dbd61976cb4ebb1"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.9,"Commit(sha=""9bd458217efe7960c9c6f146554434c2a45ca952"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.8,"Commit(sha=""beecbc80624c0d203b83e3f1be59063495c504e7"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.7,"Commit(sha=""eb489848b61e145326a9530c308dc57789f38a1e"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.6,"Commit(sha=""a7992b8584c77a1e0e5a69c4ac0b5ec58f8cd018"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.5,"Commit(sha=""cd10d768f0584f206550b0febe8e65d6441f24f2"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.4,"Commit(sha=""d6c7a01a990c658376429da98cf6c635b3f92b2d"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.3,"Commit(sha=""8056e5e846464f71c5d1319b4f2bfbd736b5fc81"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.2,"Commit(sha=""c2c04bbd1992995c3f755cdb0ddfea8037e5e8d3"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.16,"Commit(sha=""0725f9491b38ad27f2a8fd99afe9dff32764155d"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.15,"Commit(sha=""caf7976b9b4a7dcc3ba2627742d2228ae88676c9"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.14,"Commit(sha=""d61c2315cb863997cfdc3b50b68415936bf68f11"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.13,"Commit(sha=""e4f1967b7199d2b5aa0d502e7f2101d238a26844"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.12,"Commit(sha=""1cd45aa1958dc3945c82ae8bbed3adcacb23ea13"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.11,"Commit(sha=""5eadf4a919058838c8b99125b04da3d2a09f6da2"")",2,2.0,2,47,1.0
alibaba-jetcache,https://github.com/alibaba/jetcache,v2.5.10.1,"Commit(sha=""3fd3b355e00d26ea651ee91f4cbbce198c78d071"")",2,2.0,2,47,1.0
